"Station" "Month" "Latitude" "Longitude" "Chla" "Temp" "X" "reg_Temp" "reg_Chla"
"258" "700" 2016-12-01 51.37666667 3.22 4.22338390350342 7.53258931100684 36 NA NA
"259" "700" 2017-03-01 51.37666667 3.22 7.90998315811157 NA 39 NA NA
"260" "700" 2014-02-01 51.37666667 3.22 NA NA 2 7.41887485980988 4.83850079774857
"261" "700" 2015-01-01 51.37666667 3.22 NA NA 13 6.02824997901917 1.6030523777008
"262" "710" 2014-01-01 51.44083333 3.13866667 2.17286419868469 7.68660020828247 1 7.68660020828247 2.17286419868469
"263" "710" 2014-03-01 51.44083333 3.13866667 7.52863740921021 7.9499499797821 3 7.9499499797821 7.52863740921021
"264" "710" 2014-04-01 51.44083333 3.13866667 22.158296585083 10.8481998443604 4 10.8481998443604 22.158296585083
"265" "710" 2014-05-01 51.44083333 3.13866667 4.25024652481079 15.4229001998901 5 15.4229001998901 4.25024652481079
"266" "710" 2014-06-01 51.44083333 3.13866667 6.88073444366455 18.2616996765137 6 18.2616996765137 6.88073444366455
"267" "710" 2014-07-01 51.44083333 3.13866667 1.75897026062012 20.1513996124268 7 20.1513996124268 1.75897026062012
"268" "710" 2014-08-01 51.44083333 3.13866667 5.52002048492432 17.2348003387451 8 17.2348003387451 5.52002048492432
"269" "710" 2014-09-01 51.44083333 3.13866667 3.98985934257507 17.6177997589111 9 17.6177997589111 3.98985934257507
"270" "710" 2014-10-01 51.44083333 3.13866667 1.52520191669464 NA 10 14.569299697876 1.52520191669464
"271" "710" 2014-11-01 51.44083333 3.13866667 1.2374279499054 11.5207996368408 11 11.5207996368408 1.2374279499054
"272" "710" 2014-12-01 51.44083333 3.13866667 1.53959059715271 6.98479986190796 12 6.98479986190796 1.53959059715271
"273" "710" 2015-02-01 51.44083333 3.13866667 1.88944101333618 5.30490016937256 14 5.30490016937256 1.88944101333618
"274" "710" 2015-03-01 51.44083333 3.13866667 22.5065135955811 NA 15 7.98495006561278 22.5065135955811
"275" "710" 2015-04-01 51.44083333 3.13866667 8.52859878540039 10.664999961853 16 10.664999961853 8.52859878540039
"276" "710" 2015-05-01 51.44083333 3.13866667 16.1293754577637 13.3222999572754 17 13.3222999572754 16.1293754577637
"277" "710" 2015-06-01 51.44083333 3.13866667 1.36408424377441 16.5897998809814 18 16.5897998809814 1.36408424377441
"278" "710" 2015-07-01 51.44083333 3.13866667 2.73194980621338 19.6226005554199 19 19.6226005554199 2.73194980621338
"279" "710" 2015-08-01 51.44083333 3.13866667 13.7809381484985 NA 20 17.4243588050206 13.7809381484985
"280" "710" 2015-09-01 51.44083333 3.13866667 4.0975193977356 NA 21 15.2261170546214 4.0975193977356
"281" "710" 2015-10-01 51.44083333 3.13866667 4.43880414962769 NA 22 13.0278753042221 4.43880414962769
"282" "710" 2015-11-01 51.44083333 3.13866667 1.9564163684845 NA 23 10.8296335538228 1.9564163684845
"283" "710" 2015-12-01 51.44083333 3.13866667 1.07739126682281 NA 24 8.63139180342356 1.07739126682281
"284" "710" 2016-01-01 51.44083333 3.13866667 0.688743233680725 6.43315005302429 25 6.43315005302429 0.688743233680725
"285" "710" 2016-02-01 51.44083333 3.13866667 1.97029769420624 6.50845003128052 26 6.50845003128052 1.97029769420624
"286" "710" 2016-03-01 51.44083333 3.13866667 12.649507522583 7.22302508354187 27 7.22302508354187 12.649507522583
"287" "710" 2016-04-01 51.44083333 3.13866667 NA 9.38321888446808 28 9.38321888446808 8.94115817546844
"288" "710" 2016-05-01 51.44083333 3.13866667 5.23280882835389 13.7028500636419 29 13.7028500636419 5.23280882835389
"289" "710" 2016-06-01 51.44083333 3.13866667 5.2024712562561 16.2107926777431 30 16.2107926777431 5.2024712562561
"290" "710" 2016-07-01 51.44083333 3.13866667 4.158287525177 20.5395454059948 31 20.5395454059948 4.158287525177
"291" "710" 2016-08-01 51.44083333 3.13866667 NA 19.3928995132446 32 19.3928995132446 3.37866838773092
"292" "710" 2016-10-01 51.44083333 3.13866667 1.81943011283875 13.2180830114766 34 13.2180830114766 1.81943011283875
"293" "710" 2016-11-01 51.44083333 3.13866667 2.9730749130249 10.1912944620306 35 NA NA
"294" "710" 2016-12-01 51.44083333 3.13866667 2.36995649337769 7.28424147764842 36 NA NA
"295" "710" 2017-03-01 51.44083333 3.13866667 8.99368095397949 NA 39 NA NA
"296" "710" 2014-02-01 51.44083333 3.13866667 NA NA 2 7.81827509403229 4.85075080394745
"297" "710" 2015-01-01 51.44083333 3.13866667 NA NA 13 6.14485001564026 1.71451580524444
"298" "710" 2016-09-01 51.44083333 3.13866667 NA NA 33 16.3054912623606 2.59904925028483
"299" "780" 2014-01-01 51.47116667 3.058 2.09486389160156 8.16559982299805 1 8.16559982299805 2.09486389160156
"300" "780" 2014-03-01 51.47116667 3.058 6.9131293296814 7.9443998336792 3 7.9443998336792 6.9131293296814
"301" "780" 2014-04-01 51.47116667 3.058 16.7159080505371 10.9954996109009 4 10.9954996109009 16.7159080505371
"302" "780" 2014-05-01 51.47116667 3.058 1.38219392299652 15.0633001327515 5 15.0633001327515 1.38219392299652
"303" "780" 2014-06-01 51.47116667 3.058 7.03191184997559 17.9424991607666 6 17.9424991607666 7.03191184997559
"304" "780" 2014-07-01 51.47116667 3.058 1.58021318912506 19.797700881958 7 19.797700881958 1.58021318912506
"305" "780" 2014-08-01 51.47116667 3.058 1.90912628173828 17.6233997344971 8 17.6233997344971 1.90912628173828
"306" "780" 2014-09-01 51.47116667 3.058 4.19721794128418 17.7117004394531 9 17.7117004394531 4.19721794128418
"307" "780" 2014-10-01 51.47116667 3.058 1.77700412273407 14.9986000061035 10 14.9986000061035 1.77700412273407
"308" "780" 2014-11-01 51.47116667 3.058 1.5000216960907 12.1316995620728 11 12.1316995620728 1.5000216960907
"309" "780" 2014-12-01 51.47116667 3.058 2.9137110710144 7.20839977264404 12 7.20839977264404 2.9137110710144
"310" "780" 2015-02-01 51.47116667 3.058 1.67376828193665 NA 14 6.73239994049072 1.67376828193665
"311" "780" 2015-03-01 51.47116667 3.058 4.91561889648438 6.49440002441406 15 6.49440002441406 4.91561889648438
"312" "780" 2015-04-01 51.47116667 3.058 37.112922668457 10.3809995651245 16 10.3809995651245 37.112922668457
"313" "780" 2015-05-01 51.47116667 3.058 3.76044845581055 13.1038999557495 17 13.1038999557495 3.76044845581055
"314" "780" 2015-06-01 51.47116667 3.058 2.11986064910889 16.2371006011963 18 16.2371006011963 2.11986064910889
"315" "780" 2015-07-01 51.47116667 3.058 1.1633632183075 19.2875995635986 19 19.2875995635986 1.1633632183075
"316" "780" 2015-08-01 51.47116667 3.058 11.2936344146729 NA 20 17.1445163091024 11.2936344146729
"317" "780" 2015-09-01 51.47116667 3.058 2.73308420181274 NA 21 15.0014330546061 2.73308420181274
"318" "780" 2015-10-01 51.47116667 3.058 2.54383277893066 NA 22 12.8583498001098 2.54383277893066
"319" "780" 2015-11-01 51.47116667 3.058 2.55612182617188 NA 23 10.7152665456136 2.55612182617188
"320" "780" 2015-12-01 51.47116667 3.058 0.560833811759949 NA 24 8.57218329111734 0.560833811759949
"321" "780" 2016-01-01 51.47116667 3.058 0.464901685714722 6.42910003662109 25 6.42910003662109 0.464901685714722
"322" "780" 2016-02-01 51.47116667 3.058 1.48079800605774 6.69925022125244 26 6.69925022125244 1.48079800605774
"323" "780" 2016-03-01 51.47116667 3.058 6.88251304626465 7.19604992866516 27 7.19604992866516 6.88251304626465
"324" "780" 2016-04-01 51.47116667 3.058 NA 9.38112473487854 28 9.38112473487854 4.27143812179566
"325" "780" 2016-05-01 51.47116667 3.058 1.66036319732666 12.0607449104046 29 12.0607449104046 1.66036319732666
"326" "780" 2016-06-01 51.47116667 3.058 5.13113737106323 15.6317427953085 30 15.6317427953085 5.13113737106323
"327" "780" 2016-07-01 51.47116667 3.058 2.53113150596619 20.1345996856689 31 20.1345996856689 2.53113150596619
"328" "780" 2016-08-01 51.47116667 3.058 NA 19.6529245376587 32 19.6529245376587 3.6388601064682
"329" "780" 2016-09-01 51.47116667 3.058 4.74658870697021 19.9555853230942 33 19.9555853230942 4.74658870697021
"330" "780" 2016-10-01 51.47116667 3.058 3.14755654335022 13.6251671855189 34 13.6251671855189 3.14755654335022
"331" "780" 2016-11-01 51.47116667 3.058 1.06755197048187 9.97105100240567 35 9.97105100240567 1.06755197048187
"332" "780" 2016-12-01 51.47116667 3.058 1.20017027854919 7.42639994621277 36 NA NA
"333" "780" 2017-03-01 51.47116667 3.058 NA NA 39 NA NA
"334" "780" 2014-02-01 51.47116667 3.058 NA NA 2 8.05499982833862 4.50399661064148
"335" "780" 2015-01-01 51.47116667 3.058 NA NA 13 6.97039985656738 2.29373967647552
"336" "LW01" 2014-01-01 51.56666667 2.25 0.464287221431732 10.0951995849609 1 10.0951995849609 0.464287221431732
"337" "LW01" 2014-04-01 51.56666667 2.25 3.36909770965576 10.3311996459961 4 10.3311996459961 3.36909770965576
"338" "LW01" 2015-02-01 51.56666667 2.25 0.448304444551468 NA 14 NA NA
"339" "LW01" 2015-06-01 51.56666667 2.25 3.67442512512207 14.2857999801636 18 NA NA
"340" "LW01" 2015-09-01 51.56666667 2.25 2.32410454750061 NA 21 NA NA
"341" "LW01" 2016-02-01 51.56666667 2.25 0.986730098724365 9.25592196859965 26 NA NA
"342" "LW01" 2016-05-01 51.56666667 2.25 0.291485965251923 11.9018001556396 29 NA NA
"343" "LW01" 2016-09-01 51.56666667 2.25 1.26556575298309 18.5533008575439 33 NA NA
"344" "LW01" 2016-10-01 51.56666667 2.25 1.62141638994217 15.6057943762103 34 NA NA
"345" "LW01" 2017-03-01 51.56666667 2.25 5.86074733734131 NA 39 NA NA
"346" "LW01" 2014-02-01 51.56666667 2.25 NA NA 2 10.1738662719726 1.43255738417307
"347" "LW01" 2014-03-01 51.56666667 2.25 NA NA 3 10.2525329589844 2.40082754691442
"348" "LW01" 2014-05-01 51.56666667 2.25 NA NA 5 10.6136710984366 3.07701838314533
"349" "LW01" 2014-06-01 51.56666667 2.25 NA NA 6 10.8961425508772 2.7849390566349
"350" "LW01" 2014-07-01 51.56666667 2.25 NA NA 7 11.1786140033177 2.49285973012447
"351" "LW01" 2014-08-01 51.56666667 2.25 NA NA 8 11.4610854557582 2.20078040361404
"352" "LW01" 2014-09-01 51.56666667 2.25 NA NA 9 11.7435569081988 1.90870107710361
"353" "LW01" 2014-10-01 51.56666667 2.25 NA NA 10 12.0260283606393 1.61662175059318
"354" "LW02" 2014-01-01 51.8 2.55 0.497715890407562 9.91300010681152 1 9.91300010681152 0.497715890407562
"355" "LW02" 2014-04-01 51.8 2.55 2.8637330532074 10.2811002731323 4 10.2811002731323 2.8637330532074
"356" "LW02" 2015-02-01 51.8 2.55 1.02613544464111 NA 14 NA NA
"357" "LW02" 2015-06-01 51.8 2.55 NA 14.273099899292 18 NA NA
"358" "LW02" 2015-09-01 51.8 2.55 1.13807260990143 NA 21 NA NA
"359" "LW02" 2016-02-01 51.8 2.55 1.06816697120667 8.91095811157978 26 NA NA
"360" "LW02" 2016-05-01 51.8 2.55 NA 11.7047004699707 29 NA NA
"361" "LW02" 2016-09-01 51.8 2.55 0.943793445825577 18.6151008605957 33 NA NA
"362" "LW02" 2016-10-01 51.8 2.55 1.49514675140381 15.5715054836902 34 NA NA
"363" "LW02" 2017-03-01 51.8 2.55 9.37179374694824 NA 39 NA NA
"364" "LW02" 2014-02-01 51.8 2.55 NA NA 2 10.0357001622518 1.28638827800751
"365" "LW02" 2014-03-01 51.8 2.55 NA NA 3 10.158400217692 2.07506066560745
"366" "LW02" 2014-05-01 51.8 2.55 NA NA 5 10.5662431035723 2.67997329235077
"367" "LW02" 2014-06-01 51.8 2.55 NA NA 6 10.8513859340123 2.49621353149414
"368" "LW02" 2014-07-01 51.8 2.55 NA NA 7 11.1365287644522 2.31245377063751
"369" "LW02" 2014-08-01 51.8 2.55 NA NA 8 11.4216715948922 2.12869400978088
"370" "LW02" 2014-09-01 51.8 2.55 NA NA 9 11.7068144253322 1.94493424892425
"371" "LW02" 2014-10-01 51.8 2.55 NA NA 10 11.9919572557722 1.76117448806763
"372" "W07bis" 2014-01-01 51.588035 3.01252333 0.861717104911804 8.9310998916626 1 8.9310998916626 0.861717104911804
"373" "W07bis" 2014-04-01 51.588035 3.01252333 12.7248229980469 10.5691995620728 4 10.5691995620728 12.7248229980469
"374" "W07bis" 2015-02-01 51.588035 3.01252333 3.60560655593872 NA 14 NA NA
"375" "W07bis" 2015-06-01 51.588035 3.01252333 1.92900800704956 15.7404003143311 18 NA NA
"376" "W07bis" 2015-09-01 51.588035 3.01252333 1.90726017951965 NA 21 NA NA
"377" "W07bis" 2016-05-01 51.588035 3.01252333 1.06263244152069 12.6786336898804 29 NA NA
"378" "W07bis" 2016-10-01 51.588035 3.01252333 2.66314053535461 14.5432729785074 34 NA NA
"379" "W07bis" 2017-03-01 51.588035 3.01252333 9.68238639831543 NA 39 NA NA
"380" "W07bis" 2017-05-01 51.588035 3.01252333 0.592489123344421 NA 41 NA NA
"381" "W07bis" 2014-02-01 51.588035 3.01252333 NA NA 2 9.47713311513267 4.81608573595684
"382" "W07bis" 2014-03-01 51.588035 3.01252333 NA NA 3 10.0231663386027 8.77045436700187
"383" "W07bis" 2014-05-01 51.588035 3.01252333 NA NA 5 10.938571044377 11.8129013538361
"384" "W07bis" 2014-06-01 51.588035 3.01252333 NA NA 6 11.3079425266811 10.9009797096253
"385" "W07bis" 2014-07-01 51.588035 3.01252333 NA NA 7 11.6773140089853 9.98905806541445
"386" "W07bis" 2014-08-01 51.588035 3.01252333 NA NA 8 12.0466854912895 9.07713642120363
"387" "W07bis" 2014-09-01 51.588035 3.01252333 NA NA 9 12.4160569735936 8.16521477699281
"388" "W08" 2014-01-01 51.45833333 2.35 0.763288199901581 9.94509983062744 1 9.94509983062744 0.763288199901581
"389" "W08" 2014-04-01 51.45833333 2.35 2.82485890388489 10.5251998901367 4 10.5251998901367 2.82485890388489
"390" "W08" 2014-06-01 51.45833333 2.35 0.469729959964752 15.8336000442505 6 15.8336000442505 0.469729959964752
"391" "W08" 2015-02-01 51.45833333 2.35 2.7625777721405 NA 14 NA NA
"392" "W08" 2015-06-01 51.45833333 2.35 0.624985873699188 14.6505002975464 18 NA NA
"393" "W08" 2015-09-01 51.45833333 2.35 3.36228346824646 NA 21 NA NA
"394" "W08" 2016-02-01 51.45833333 2.35 1.30369257926941 8.90924998692104 26 NA NA
"395" "W08" 2016-05-01 51.45833333 2.35 0.361590206623077 12.1218500137329 29 NA NA
"396" "W08" 2016-09-01 51.45833333 2.35 1.218545794487 18.6054000854492 33 NA NA
"397" "W08" 2017-03-01 51.45833333 2.35 6.42622804641724 NA 39 NA NA
"398" "W08" 2014-02-01 51.45833333 2.35 NA NA 2 10.1384665171305 1.45047843456268
"399" "W08" 2014-03-01 51.45833333 2.35 NA NA 3 10.3318332036336 2.13766866922379
"400" "W08" 2014-05-01 51.45833333 2.35 NA NA 5 13.1793999671936 1.64729443192482
"401" "W08" 2014-07-01 51.45833333 2.35 NA NA 7 15.7350083986918 0.75633593648672
"402" "W08" 2014-08-01 51.45833333 2.35 NA NA 8 15.6364167531332 1.04294191300869
"403" "W08" 2014-09-01 51.45833333 2.35 NA NA 9 15.5378251075745 1.32954788953066
"404" "W08" 2014-10-01 51.45833333 2.35 NA NA 10 15.4392334620158 1.61615386605263
"405" "W09" 2014-01-01 51.75 2.7 0.668573617935181 9.67090034484863 1 9.67090034484863 0.668573617935181
"406" "W09" 2014-04-01 51.75 2.7 3.60234308242798 10.3170003890991 4 10.3170003890991 3.60234308242798
"407" "W09" 2014-06-01 51.75 2.7 0.62522679567337 NA 6 10.9311289106096 0.62522679567337
"408" "W09" 2015-02-01 51.75 2.7 0.771752178668976 NA 14 NA NA
"409" "W09" 2015-06-01 51.75 2.7 2.42503881454468 14.6159000396729 18 NA NA
"410" "W09" 2015-09-01 51.75 2.7 1.2866632938385 NA 21 NA NA
"411" "W09" 2016-02-01 51.75 2.7 1.00781404972076 8.62883313496908 26 NA NA
"412" "W09" 2016-05-01 51.75 2.7 0.321003556251526 11.9596996307373 29 NA NA
"413" "W09" 2016-09-01 51.75 2.7 2.12936449050903 18.7634000778198 33 NA NA
"414" "W09" 2016-10-01 51.75 2.7 2.25850391387939 15.4373332659403 34 NA NA
"415" "W09" 2017-03-01 51.75 2.7 9.04938507080078 NA 39 NA NA
"416" "W09" 2014-02-01 51.75 2.7 NA NA 2 9.88626702626545 1.64649677276611
"417" "W09" 2014-03-01 51.75 2.7 NA NA 3 10.1016337076823 2.62441992759705
"418" "W09" 2014-05-01 51.75 2.7 NA NA 5 10.6240646498544 2.11378493905067
"419" "W09" 2014-07-01 51.75 2.7 NA NA 7 11.2381931713649 0.643542468547821
"420" "W09" 2014-08-01 51.75 2.7 NA NA 8 11.5452574321202 0.661858141422272
"421" "W09" 2014-09-01 51.75 2.7 NA NA 9 11.8523216928755 0.680173814296722
"422" "W09" 2014-10-01 51.75 2.7 NA NA 10 12.1593859536307 0.698489487171173
"423" "W09" 2014-11-01 51.75 2.7 NA NA 11 12.466450214386 0.716805160045624
"424" "W10" 2014-01-01 51.68333333 2.41666667 NA 9.90830039978027 1 9.90830039978027 NA
"425" "W10" 2014-04-01 51.68333333 2.41666667 3.01922988891602 10.2938995361328 4 10.2938995361328 3.01922988891602
"426" "W10" 2014-06-01 51.68333333 2.41666667 0.463250935077667 NA 6 10.8575495992388 0.463250935077667
"427" "W10" 2015-02-01 51.68333333 2.41666667 0.452236950397491 NA 14 NA NA
"428" "W10" 2015-06-01 51.68333333 2.41666667 3.29346466064453 14.2394499778748 18 NA NA
"429" "W10" 2015-09-01 51.68333333 2.41666667 1.64279985427856 NA 21 NA NA
"430" "W10" 2016-02-01 51.68333333 2.41666667 1.12799274921417 9.05570030212402 26 NA NA
"431" "W10" 2016-05-01 51.68333333 2.41666667 0.290256083011627 11.8309998512268 29 NA NA
"432" "W10" 2016-09-01 51.68333333 2.41666667 1.76059997081757 18.5540008544922 33 NA NA
"433" "W10" 2017-03-01 51.68333333 2.41666667 3.031653881073 NA 39 NA NA
"434" "W10" 2014-02-01 51.68333333 2.41666667 NA NA 2 10.0368334452311 NA
"435" "W10" 2014-03-01 51.68333333 2.41666667 NA NA 3 10.165366490682 NA
"436" "W10" 2014-05-01 51.68333333 2.41666667 NA NA 5 10.5757245676858 1.74124041199684
"437" "W10" 2014-07-01 51.68333333 2.41666667 NA NA 7 11.1393746307918 0.461874186992645
"438" "W10" 2014-08-01 51.68333333 2.41666667 NA NA 8 11.4211996623448 0.460497438907623
"439" "W10" 2014-09-01 51.68333333 2.41666667 NA NA 9 11.7030246938978 0.459120690822601
"440" "W10" 2014-10-01 51.68333333 2.41666667 NA NA 10 11.9848497254508 0.457743942737579
"441" "ZG02" 2014-01-01 51.33333333 2.5 1.04743194580078 9.37559986114502 1 9.37559986114502 1.04743194580078
"442" "ZG02" 2014-03-01 51.33333333 2.5 NA 8.62979984283447 3 8.62979984283447 1.86955738067627
"443" "ZG02" 2014-04-01 51.33333333 2.5 2.28062009811401 10.7217998504639 4 10.7217998504639 2.28062009811401
"444" "ZG02" 2014-05-01 51.33333333 2.5 1.49989640712738 14.0742998123169 5 14.0742998123169 1.49989640712738
"445" "ZG02" 2014-06-01 51.33333333 2.5 4.27616262435913 NA 6 13.5034141540527 4.27616262435913
"446" "ZG02" 2014-12-01 51.33333333 2.5 1.14246249198914 10.0781002044678 12 10.0781002044678 1.14246249198914
"447" "ZG02" 2015-02-01 51.33333333 2.5 1.60372066497803 NA 14 10.1782002449036 1.60372066497803
"448" "ZG02" 2015-03-01 51.33333333 2.5 7.27511596679688 NA 15 10.2282502651215 7.27511596679688
"449" "ZG02" 2015-04-01 51.33333333 2.5 9.26594161987305 10.2783002853394 16 10.2783002853394 9.26594161987305
"450" "ZG02" 2015-05-01 51.33333333 2.5 1.0138463973999 12.1920003890991 17 12.1920003890991 1.0138463973999
"451" "ZG02" 2015-06-01 51.33333333 2.5 0.7864990234375 NA 18 14.9278998374939 0.7864990234375
"452" "ZG02" 2015-07-01 51.33333333 2.5 1.387939453125 17.6637992858887 19 17.6637992858887 1.387939453125
"453" "ZG02" 2015-08-01 51.33333333 2.5 2.92970895767212 NA 20 16.2136494318644 2.92970895767212
"454" "ZG02" 2015-09-01 51.33333333 2.5 3.48447155952454 NA 21 14.7634995778402 3.48447155952454
"455" "ZG02" 2015-10-01 51.33333333 2.5 3.01204562187195 NA 22 13.3133497238159 3.01204562187195
"456" "ZG02" 2015-12-01 51.33333333 2.5 0.725640177726746 NA 24 10.4130500157674 0.725640177726746
"457" "ZG02" 2016-01-01 51.33333333 2.5 0.990946888923645 8.96290016174316 25 8.96290016174316 0.990946888923645
"458" "ZG02" 2016-02-01 51.33333333 2.5 2.04409146308899 7.72817148481097 26 7.72817148481097 2.04409146308899
"459" "ZG02" 2016-03-01 51.33333333 2.5 3.17510628700256 8.0627498626709 27 8.0627498626709 3.17510628700256
"460" "ZG02" 2016-04-01 51.33333333 2.5 NA 9.60107189814249 28 9.60107189814249 1.95160314440727
"461" "ZG02" 2016-05-01 51.33333333 2.5 0.728100001811981 11.7033500671387 29 NA NA
"462" "ZG02" 2016-06-01 51.33333333 2.5 2.67133975028992 14.5615701852021 30 NA NA
"463" "ZG02" 2016-07-01 51.33333333 2.5 1.09854543209076 18.3346603393555 31 NA NA
"464" "ZG02" 2016-08-01 51.33333333 2.5 2.40311503410339 18.6257495880127 32 NA NA
"465" "ZG02" 2016-09-01 51.33333333 2.5 2.94802975654602 18.7069492340088 33 NA NA
"466" "ZG02" 2016-10-01 51.33333333 2.5 3.7498242855072 14.8418714659555 34 NA NA
"467" "ZG02" 2016-11-01 51.33333333 2.5 0.667219996452332 11.7889000574748 35 NA NA
"468" "ZG02" 2017-03-01 51.33333333 2.5 12.3764400482178 NA 39 NA NA
"469" "ZG02" 2014-02-01 51.33333333 2.5 NA NA 2 9.00269985198975 1.45849466323852
"470" "ZG02" 2014-07-01 51.33333333 2.5 NA NA 7 12.9325284957886 3.75387926896413
"471" "ZG02" 2014-08-01 51.33333333 2.5 NA NA 8 12.3616428375244 3.23159591356913
"472" "ZG02" 2014-09-01 51.33333333 2.5 NA NA 9 11.7907571792603 2.70931255817414
"473" "ZG02" 2014-10-01 51.33333333 2.5 NA NA 10 11.2198715209961 2.18702920277914
"474" "ZG02" 2014-11-01 51.33333333 2.5 NA NA 11 10.648985862732 1.66474584738414
"475" "ZG02" 2015-01-01 51.33333333 2.5 NA NA 13 10.1281502246857 1.37309157848359
"476" "ZG02" 2015-11-01 51.33333333 2.5 NA NA 23 11.8631998697917 1.86884289979935
